datetime,duration,duration_riding,distance,distance_total,speed,speed_avg,speed_avg_riding,speed_max,speed_limit,acceleration,voltage,current,current_phase,power,battery,temp,temp_motor,temp_batt,safety_margin,cpu_load,tilt,roll,fan,alert,alarm,gps_datetime,gps_duration,gps_duration_riding,gps_distance,gps_lat,gps_lon,gps_speed,gps_speed_avg,gps_speed_avg_riding,gps_speed_max,gps_alt,gps_bearing,gps_acc,hr,extra
2025-04-25T11:23:38.492+0200,44,36,0.072,2976.282,20.79,5.69,7.22,24.82,,,84.90,-2.51,,-213,100,24,,,,,5.1,,,,0,2025-04-25T11:23:38.000+0200,31,16,0.071,44.3840487,9.0324673,20.81,4.58,9.95,20.81,13.5,209,4,,
2025-04-25T11:23:38.910+0200,45,36,0.074,2976.285,20.49,5.84,7.39,24.82,,,84.17,1.51,,127,100,24,,,,,4.2,,,,0,2025-04-25T11:23:39.000+0200,31,16,0.078,44.3839887,9.0324461,21.13,5.03,10.61,21.13,13.6,203,4,,
2025-04-25T11:23:39.332+0200,45,37,0.077,2976.288,19.94,5.98,7.55,24.82,,,85.03,-3.58,,-304,100,24,,,,,4.4,,,,0,2025-04-25T11:23:39.000+0200,32,17,0.078,44.3839887,9.0324461,21.13,5.03,10.61,21.13,13.6,203,4,,
2025-04-25T11:23:40.572+0200,47,38,0.080,2976.295,20.76,6.12,7.71,24.82,,,84.17,2.08,,175,100,24,,,,,3.4,,,,0,2025-04-25T11:23:40.000+0200,33,18,0.085,44.3839469,9.0323894,21.28,5.45,11.20,21.28,13.5,212,4,,
2025-04-25T11:23:40.990+0200,47,38,0.087,2976.297,20.76,6.26,7.87,24.82,,,84.09,2.50,,210,100,24,,,,,3.3,,,,0,2025-04-25T11:23:41.000+0200,33,18,0.090,44.3839066,9.0323447,20.12,5.83,11.67,21.28,13.2,219,4,,
2025-04-25T11:23:41.412+0200,47,39,0.089,2976.300,21.24,6.40,8.03,24.82,,,84.15,2.51,,211,100,24,,,,,3.2,,,,0,2025-04-25T11:23:41.000+0200,34,19,0.090,44.3839066,9.0323447,20.12,5.83,11.67,21.28,13.2,219,4,,
2025-04-25T11:23:41.829+0200,48,39,0.092,2976.303,21.76,6.55,8.20,24.82,,,84.25,1.70,,143,100,24,,,,,3.3,,,,0,2025-04-25T11:23:42.000+0200,34,19,0.097,44.3838563,9.0323046,20.84,6.21,12.13,21.28,12.4,214,4,,
2025-04-25T11:23:42.260+0200,48,40,0.095,2976.305,21.47,6.69,8.35,24.82,,,84.31,1.33,,112,100,24,,,,,3.4,,,,0,2025-04-25T11:23:42.000+0200,34,19,0.097,44.3838563,9.0323046,20.84,6.21,12.13,21.28,12.4,214,4,,
2025-04-25T11:23:42.660+0200,49,40,0.097,2976.308,21.22,6.82,8.50,24.82,,,84.60,-1.14,,-96,100,24,,,,,3.6,,,,0,2025-04-25T11:23:43.000+0200,35,20,0.103,44.3838056,9.0322709,21.31,6.57,12.56,21.31,12.2,213,4,,
2025-04-25T11:23:43.093+0200,49,41,0.100,2976.310,21.24,6.95,8.65,24.82,,,84.88,-2.49,,-211,100,24,,,,,3.8,,,,0,2025-04-25T11:23:43.000+0200,35,20,0.103,44.3838056,9.0322709,21.31,6.57,12.56,21.31,12.2,213,4,,
2025-04-25T11:23:43.537+0200,50,41,0.102,2976.313,21.07,7.08,8.79,24.82,,,84.57,-1.31,,-111,100,24,,,,,3.5,,,,0,2025-04-25T11:23:43.000+0200,36,21,0.103,44.3838056,9.0322709,21.31,6.57,12.56,21.31,12.2,213,4,,
2025-04-25T11:23:43.949+0200,50,41,0.105,2976.316,20.44,7.20,8.92,24.82,,,84.90,-2.67,,-227,100,24,,,,,3.6,,,,0,2025-04-25T11:23:44.000+0200,36,21,0.107,44.3837722,9.0322506,18.76,6.86,12.85,21.31,10.5,204,4,,
2025-04-25T11:23:44.369+0200,50,42,0.108,2976.318,20.49,7.32,9.05,24.82,,,84.87,-2.41,,-205,100,24,,,,,3.6,,,,0,2025-04-25T11:23:44.000+0200,37,22,0.107,44.3837722,9.0322506,18.76,6.86,12.85,21.31,10.5,204,4,,
2025-04-25T11:23:44.792+0200,51,42,0.110,2976.321,19.99,7.43,9.17,24.82,,,84.97,-3.04,,-258,100,24,,,,,3.6,,,,0,2025-04-25T11:23:45.000+0200,37,22,0.112,44.3837292,9.0322364,18.25,7.13,13.08,21.31,9.6,194,4,,
2025-04-25T11:23:45.220+0200,51,43,0.113,2976.324,19.74,7.54,9.28,24.82,,,85.03,-3.42,,-291,100,24,,,,,3.5,,,,0,2025-04-25T11:23:45.000+0200,37,22,0.112,44.3837292,9.0322364,18.25,7.13,13.08,21.31,9.6,194,4,,
2025-04-25T11:23:45.658+0200,52,43,0.116,2976.326,19.76,7.65,9.40,24.82,,,84.74,-1.76,,-149,100,24,,,,,3.4,,,,0,2025-04-25T11:23:46.000+0200,38,23,0.118,44.3836784,9.0322136,19.80,7.42,13.36,21.31,9.3,195,4,,
2025-04-25T11:23:46.450+0200,52,44,0.118,2976.326,19.76,7.75,9.51,24.82,,,84.74,-1.76,,-149,100,24,,,,,3.4,,,,0,2025-04-25T11:23:46.000+0200,39,24,0.118,44.3836784,9.0322136,19.80,7.42,13.36,21.31,9.3,195,4,,
2025-04-25T11:23:46.870+0200,53,44,0.118,2976.333,17.61,7.84,9.59,24.82,,,86.62,-12.42,,-1076,100,24,,,,,3.8,,,,0,2025-04-25T11:23:47.000+0200,39,24,0.125,44.3836180,9.0321928,19.62,7.69,13.61,21.31,10.5,192,4,,
2025-04-25T11:23:47.284+0200,53,45,0.125,2976.335,17.11,7.92,9.67,24.82,,,85.92,-8.38,,-720,100,24,,,,,3.4,,,,0,2025-04-25T11:23:47.000+0200,39,24,0.125,44.3836180,9.0321928,19.62,7.69,13.61,21.31,10.5,192,4,,
2025-04-25T11:23:47.710+0200,54,45,0.127,2976.337,15.91,7.98,9.73,24.82,,,85.23,-4.39,,-374,100,24,,,,,3.0,,,,0,2025-04-25T11:23:48.000+0200,40,25,0.127,44.3836005,9.0321866,14.87,7.84,13.66,21.31,8.9,199,4,,
2025-04-25T11:23:48.128+0200,54,46,0.129,2976.339,14.51,8.04,9.78,24.82,,,85.48,-5.99,,-512,100,24,,,,,2.9,,,,0,2025-04-25T11:23:48.000+0200,40,25,0.127,44.3836005,9.0321866,14.87,7.84,13.66,21.31,8.9,199,4,,
2025-04-25T11:23:48.547+0200,55,46,0.131,2976.341,13.31,8.08,9.82,24.82,,,85.45,-5.52,,-472,100,24,,,,,2.7,,,,0,2025-04-25T11:23:48.000+0200,41,26,0.127,44.3836005,9.0321866,14.87,7.84,13.66,21.31,8.9,199,4,,
2025-04-25T11:23:48.964+0200,55,46,0.133,2976.342,12.26,8.11,9.84,24.82,,,84.99,-2.93,,-249,100,24,,,,,2.4,,,,0,2025-04-25T11:23:49.000+0200,41,26,0.131,44.3835657,9.0321771,13.79,7.97,13.66,21.31,8.7,188,4,,
2025-04-25T11:23:49.391+0200,55,47,0.134,2976.343,12.26,8.15,9.87,24.82,,,84.67,-0.16,,-14,100,24,,,,,2.0,,,,0,2025-04-25T11:23:49.000+0200,42,27,0.131,44.3835657,9.0321771,13.79,7.97,13.66,21.31,8.7,188,4,,
2025-04-25T11:23:49.806+0200,56,47,0.135,2976.345,12.26,8.18,9.89,24.82,,,84.52,1.04,,88,100,24,,,,,2.1,,,,0,2025-04-25T11:23:50.000+0200,42,27,0.134,44.3835407,9.0321844,7.96,7.97,13.46,21.31,8.5,190,4,,
2025-04-25T11:23:50.228+0200,56,48,0.137,2976.347,12.28,8.21,9.91,24.82,,,84.88,-1.58,,-134,100,24,,,,,2.3,,,,0,2025-04-25T11:23:50.000+0200,42,27,0.134,44.3835407,9.0321844,7.96,7.97,13.46,21.31,8.5,190,4,,
2025-04-25T11:23:50.656+0200,57,48,0.139,2976.348,11.61,8.24,9.93,24.82,,,84.46,1.25,,106,100,24,,,,,1.6,,,,0,2025-04-25T11:23:51.000+0200,43,28,0.137,44.3835082,9.0321870,8.96,7.99,13.31,21.31,9.2,204,4,,
2025-04-25T11:23:51.066+0200,57,49,0.140,2976.349,12.46,8.27,9.95,24.82,,,84.57,0.79,,67,100,25,,,,,2.3,,,,0,2025-04-25T11:23:51.000+0200,43,28,0.137,44.3835082,9.0321870,8.96,7.99,13.31,21.31,9.2,204,4,,
2025-04-25T11:23:51.488+0200,57,49,0.141,2976.351,11.01,8.30,9.96,24.82,,,84.63,-1.12,,-95,100,24,,,,,2.1,,,,0,2025-04-25T11:23:51.000+0200,44,29,0.137,44.3835082,9.0321870,8.96,7.99,13.31,21.31,9.2,204,4,,
2025-04-25T11:23:51.932+0200,58,49,0.143,2976.352,10.70,8.31,9.97,24.82,,,85.14,-3.81,,-324,100,24,,,,,2.2,,,,0,2025-04-25T11:23:52.000+0200,44,29,0.140,44.3834845,9.0321813,8.96,8.01,13.16,21.31,8.4,212,4,,
2025-04-25T11:23:52.352+0200,58,50,0.144,2976.354,9.85,8.33,9.97,24.82,,,85.30,-5.00,,-427,100,24,,,,,2.3,,,,0,2025-04-25T11:23:52.000+0200,45,30,0.140,44.3834845,9.0321813,8.96,8.01,13.16,21.31,8.4,212,4,,
2025-04-25T11:23:52.774+0200,59,50,0.146,2976.355,8.35,8.33,9.95,24.82,,,85.16,-4.52,,-385,100,25,,,,,2.0,,,,0,2025-04-25T11:23:53.000+0200,45,30,0.143,44.3834591,9.0321606,10.08,8.05,13.06,21.31,7.5,215,4,,
2025-04-25T11:23:53.188+0200,59,51,0.147,2976.356,6.47,8.31,9.92,24.82,,,84.98,-3.39,,-288,100,25,,,,,1.7,,,,0,2025-04-25T11:23:53.000+0200,45,30,0.143,44.3834591,9.0321606,10.08,8.05,13.06,21.31,7.5,215,4,,
2025-04-25T11:23:53.612+0200,60,51,0.148,2976.357,6.60,8.30,9.89,24.82,,,84.54,0.81,,68,100,24,,,,,0.8,,,,0,2025-04-25T11:23:53.000+0200,46,31,0.143,44.3834591,9.0321606,10.08,8.05,13.06,21.31,7.5,215,4,,
2025-04-25T11:23:54.032+0200,60,52,0.149,2976.357,5.85,8.28,9.86,24.82,,,84.87,-2.05,,-174,100,25,,,,,1.5,,,,0,2025-04-25T11:23:54.000+0200,46,31,0.145,44.3834419,9.0321513,7.42,8.04,12.88,21.31,6.7,222,4,,
2025-04-25T11:23:54.483+0200,60,52,0.149,2976.358,4.92,8.26,9.81,24.82,,,84.60,-0.56,,-47,100,25,,,,,1.2,,,,0,2025-04-25T11:23:54.000+0200,47,32,0.145,44.3834419,9.0321513,7.42,8.04,12.88,21.31,6.7,222,4,,
2025-04-25T11:23:54.903+0200,61,52,0.150,2976.359,4.55,8.23,9.77,24.82,,,84.49,1.18,,100,100,25,,,,,0.4,,,,0,2025-04-25T11:23:55.000+0200,47,32,0.147,44.3834306,9.0321380,6.95,8.02,12.70,21.31,6.0,254,4,,
2025-04-25T11:23:55.320+0200,61,53,0.151,2976.359,5.93,8.21,9.73,24.82,,,83.99,3.88,,326,100,25,,,,,0.4,,,,0,2025-04-25T11:23:55.000+0200,47,32,0.147,44.3834306,9.0321380,6.95,8.02,12.70,21.31,6.0,254,4,,
2025-04-25T11:23:55.766+0200,62,53,0.151,2976.360,6.55,8.20,9.71,24.82,,,83.02,8.62,,716,100,25,,,,,0.2,,,,0,2025-04-25T11:23:56.000+0200,48,33,0.148,44.3834274,9.0321215,5.90,7.98,12.50,21.31,5.8,298,4,,
2025-04-25T11:23:56.208+0200,62,54,0.152,2976.361,7.63,8.20,9.69,24.82,,,83.74,6.14,,514,100,25,,,,,0.7,,,,0,2025-04-25T11:23:56.000+0200,48,33,0.148,44.3834274,9.0321215,5.90,7.98,12.50,21.31,5.8,298,4,,
2025-04-25T11:23:56.628+0200,63,54,0.153,2976.362,9.63,8.21,9.69,24.82,,,82.25,12.50,,1028,100,25,,,,,0.4,,,,0,2025-04-25T11:23:56.000+0200,49,34,0.148,44.3834274,9.0321215,5.90,7.98,12.50,21.31,5.8,298,4,,
2025-04-25T11:23:57.057+0200,63,55,0.154,2976.363,9.05,8.21,9.68,24.82,,,83.65,5.60,,468,100,25,,,,,0.9,,,,0,2025-04-25T11:23:57.000+0200,49,34,0.150,44.3834314,9.0320966,7.20,7.97,12.35,21.31,5.3,296,4,,
2025-04-25T11:23:57.471+0200,63,55,0.155,2976.364,9.65,8.22,9.68,24.82,,,83.28,7.14,,595,100,25,,,,,0.8,,,,0,2025-04-25T11:23:57.000+0200,50,35,0.150,44.3834314,9.0320966,7.20,7.97,12.35,21.31,5.3,296,4,,
2025-04-25T11:23:57.892+0200,64,55,0.156,2976.365,8.35,8.22,9.67,24.82,,,84.02,3.11,,261,100,25,,,,,0.9,,,,0,2025-04-25T11:23:58.000+0200,50,35,0.153,44.3834405,9.0320679,8.28,7.97,12.24,21.31,4.4,307,4,,
2025-04-25T11:23:58.315+0200,64,56,0.157,2976.366,8.23,8.22,9.66,24.82,,,84.48,0.24,,20,100,25,,,,,1.8,,,,0,2025-04-25T11:23:58.000+0200,50,35,0.153,44.3834405,9.0320679,8.28,7.97,12.24,21.31,4.4,307,4,,
2025-04-25T11:23:58.730+0200,65,56,0.158,2976.367,8.65,8.23,9.65,24.82,,,84.07,2.93,,246,100,25,,,,,0.9,,,,0,2025-04-25T11:23:59.000+0200,51,36,0.155,44.3834460,9.0320357,8.17,7.97,12.13,21.31,5.1,290,4,,
2025-04-25T11:23:59.147+0200,65,57,0.159,2976.368,8.80,8.23,9.64,24.82,,,83.88,4.12,,346,100,25,,,,,1.0,,,,0,2025-04-25T11:23:59.000+0200,51,36,0.155,44.3834460,9.0320357,8.17,7.97,12.13,21.31,5.1,290,4,,
2025-04-25T11:23:59.570+0200,66,57,0.160,2976.369,8.10,8.23,9.63,24.82,,,84.12,2.96,,249,100,25,,,,,0.9,,,,0,2025-04-25T11:23:59.000+0200,52,37,0.155,44.3834460,9.0320357,8.17,7.97,12.13,21.31,5.1,290,4,,
2025-04-25T11:23:59.997+0200,66,57,0.161,2976.370,7.38,8.22,9.61,24.82,,,84.21,2.26,,190,100,25,,,,,0.8,,,,0,2025-04-25T11:24:00.000+0200,52,37,0.158,44.3834471,9.0320069,7.09,7.96,12.00,21.31,4.8,283,4,,
2025-04-25T11:24:00.462+0200,66,58,0.162,2976.371,8.23,8.22,9.60,24.82,,,84.12,3.19,,268,100,25,,,,,1.0,,,,0,2025-04-25T11:24:00.000+0200,53,38,0.158,44.3834471,9.0320069,7.09,7.96,12.00,21.31,4.8,283,4,,
2025-04-25T11:24:00.882+0200,67,58,0.163,2976.372,7.23,8.22,9.58,24.82,,,84.20,2.00,,168,100,25,,,,,0.8,,,,0,2025-04-25T11:24:01.000+0200,53,38,0.160,44.3834465,9.0319815,6.91,7.94,11.87,21.31,4.6,266,4,,
2025-04-25T11:24:01.304+0200,67,59,0.164,2976.373,7.87,8.21,9.57,24.82,,,84.06,3.12,,262,100,25,,,,,0.9,,,,0,2025-04-25T11:24:01.000+0200,53,38,0.160,44.3834465,9.0319815,6.91,7.94,11.87,21.31,4.6,266,4,,
2025-04-25T11:24:01.721+0200,68,59,0.165,2976.374,7.18,8.21,9.55,24.82,,,84.48,0.72,,61,100,25,,,,,1.1,,,,0,2025-04-25T11:24:02.000+0200,54,39,0.162,44.3834456,9.0319564,7.88,7.94,11.77,21.31,3.6,271,4,,
2025-04-25T11:24:02.174+0200,68,60,0.166,2976.375,7.55,8.20,9.54,24.82,,,84.11,2.64,,222,100,25,,,,,0.8,,,,0,2025-04-25T11:24:02.000+0200,54,39,0.162,44.3834456,9.0319564,7.88,7.94,11.77,21.31,3.6,271,4,,
2025-04-25T11:24:02.585+0200,69,60,0.167,2976.376,8.80,8.21,9.53,24.82,,,83.45,6.32,,527,100,25,,,,,0.8,,,,0,2025-04-25T11:24:02.000+0200,55,40,0.162,44.3834456,9.0319564,7.88,7.94,11.77,21.31,3.6,271,4,,
2025-04-25T11:24:03.005+0200,69,60,0.168,2976.377,8.90,8.21,9.53,24.82,,,84.04,3.59,,302,100,25,,,,,1.0,,,,0,2025-04-25T11:24:03.000+0200,55,40,0.164,44.3834540,9.0319309,8.64,7.95,11.69,21.31,3.5,307,4,,
2025-04-25T11:24:03.428+0200,69,61,0.169,2976.378,8.68,8.21,9.52,24.82,,,83.93,3.98,,334,100,25,,,,,0.9,,,,0,2025-04-25T11:24:03.000+0200,56,41,0.164,44.3834540,9.0319309,8.64,7.95,11.69,21.31,3.5,307,4,,
2025-04-25T11:24:03.850+0200,70,61,0.170,2976.379,9.63,8.22,9.52,24.82,,,83.87,4.42,,371,100,25,,,,,1.2,,,,0,2025-04-25T11:24:04.000+0200,56,41,0.166,44.3834607,9.0319045,8.53,7.96,11.62,21.31,3.5,301,4,,
2025-04-25T11:24:04.277+0200,70,62,0.171,2976.381,8.88,8.23,9.52,24.82,,,84.00,3.41,,286,100,25,,,,,1.0,,,,0,2025-04-25T11:24:04.000+0200,56,41,0.166,44.3834607,9.0319045,8.53,7.96,11.62,21.31,3.5,301,4,,
2025-04-25T11:24:04.686+0200,71,62,0.173,2976.382,8.38,8.23,9.51,24.82,,,83.70,4.25,,356,100,25,,,,,0.8,,,,0,2025-04-25T11:24:05.000+0200,57,42,0.169,44.3834654,9.0318745,8.68,7.97,11.55,21.31,4.5,297,4,,
2025-04-25T11:24:05.118+0200,71,63,0.174,2976.383,8.68,8.23,9.50,24.82,,,83.60,5.60,,468,100,25,,,,,0.9,,,,0,2025-04-25T11:24:05.000+0200,57,42,0.169,44.3834654,9.0318745,8.68,7.97,11.55,21.31,4.5,297,4,,
2025-04-25T11:24:05.536+0200,72,63,0.175,2976.384,8.90,8.24,9.50,24.82,,,83.05,7.50,,623,100,25,,,,,0.7,,,,0,2025-04-25T11:24:05.000+0200,58,43,0.169,44.3834654,9.0318745,8.68,7.97,11.55,21.31,4.5,297,4,,
2025-04-25T11:24:05.950+0200,72,63,0.176,2976.385,10.23,8.25,9.50,24.82,,,83.00,8.96,,744,100,25,,,,,0.9,,,,0,2025-04-25T11:24:06.000+0200,58,43,0.171,44.3834682,9.0318401,9.58,8.00,11.50,21.31,4.6,281,4,,
2025-04-25T11:24:06.373+0200,72,64,0.177,2976.386,11.23,8.27,9.52,24.82,,,83.53,6.51,,544,100,25,,,,,1.3,,,,0,2025-04-25T11:24:06.000+0200,59,44,0.171,44.3834682,9.0318401,9.58,8.00,11.50,21.31,4.6,281,4,,
2025-04-25T11:24:06.788+0200,73,64,0.178,2976.388,11.43,8.29,9.53,24.82,,,83.43,6.48,,541,100,25,,,,,1.3,,,,0,2025-04-25T11:24:07.000+0200,59,44,0.174,44.3834642,9.0318092,9.14,8.02,11.45,21.31,3.8,263,4,,
2025-04-25T11:24:07.209+0200,73,65,0.180,2976.389,12.38,8.31,9.55,24.82,,,83.14,8.25,,686,100,25,,,,,1.4,,,,0,2025-04-25T11:24:07.000+0200,59,44,0.174,44.3834642,9.0318092,9.14,8.02,11.45,21.31,3.8,263,4,,
2025-04-25T11:24:07.628+0200,74,65,0.181,2976.391,13.48,8.34,9.58,24.82,,,83.80,5.37,,450,100,25,,,,,1.8,,,,0,2025-04-25T11:24:07.000+0200,60,45,0.174,44.3834642,9.0318092,9.14,8.02,11.45,21.31,3.8,263,4,,
2025-04-25T11:24:08.048+0200,74,66,0.183,2976.393,13.51,8.37,9.60,24.82,,,83.86,3.33,,279,100,25,,,,,1.8,,,,0,2025-04-25T11:24:08.000+0200,60,45,0.178,44.3834474,9.0317696,12.28,8.08,11.47,21.31,4.3,255,4,,
2025-04-25T11:24:08.470+0200,74,66,0.185,2976.394,14.68,8.41,9.64,24.82,,,83.46,6.41,,535,100,25,,,,,1.7,,,,0,2025-04-25T11:24:08.000+0200,61,46,0.178,44.3834474,9.0317696,12.28,8.08,11.47,21.31,4.3,255,4,,
2025-04-25T11:24:08.894+0200,75,66,0.186,2976.396,13.31,8.44,9.66,24.82,,,84.75,-1.89,,-160,100,25,,,,,2.5,,,,0,2025-04-25T11:24:09.000+0200,61,46,0.181,44.3834365,9.0317330,11.95,8.14,11.48,21.31,3.4,276,4,,
2025-04-25T11:24:09.300+0200,75,67,0.188,2976.398,12.53,8.46,9.68,24.82,,,83.55,4.62,,386,100,25,,,,,1.5,,,,0,2025-04-25T11:24:09.000+0200,61,46,0.181,44.3834365,9.0317330,11.95,8.14,11.48,21.31,3.4,276,4,,
2025-04-25T11:24:09.721+0200,76,67,0.190,2976.399,13.28,8.49,9.71,24.82,,,83.20,7.62,,634,100,25,,,,,1.4,,,,0,2025-04-25T11:24:10.000+0200,62,47,0.184,44.3834317,9.0316941,11.95,8.19,11.49,21.31,2.8,256,4,,
2025-04-25T11:24:10.142+0200,76,68,0.191,2976.401,13.93,8.52,9.74,24.82,,,84.15,2.63,,221,100,25,,,,,2.0,,,,0,2025-04-25T11:24:10.000+0200,62,47,0.184,44.3834317,9.0316941,11.95,8.19,11.49,21.31,2.8,256,4,,
2025-04-25T11:24:10.559+0200,77,68,0.193,2976.402,13.31,8.55,9.76,24.82,,,84.46,0.03,,3,100,26,,,,,2.3,,,,0,2025-04-25T11:24:10.000+0200,63,48,0.184,44.3834317,9.0316941,11.95,8.19,11.49,21.31,2.8,256,4,,
2025-04-25T11:24:10.993+0200,77,68,0.194,2976.404,13.01,8.58,9.78,24.82,,,84.22,1.94,,163,100,26,,,,,1.8,,,,0,2025-04-25T11:24:11.000+0200,63,48,0.186,44.3834243,9.0316639,10.80,8.23,11.47,21.31,2.2,246,4,,
2025-04-25T11:24:11.376+0200,77,69,0.196,2976.406,13.28,8.60,9.80,24.82,,,83.88,3.31,,278,100,26,,,,,1.7,,,,0,2025-04-25T11:24:11.000+0200,64,49,0.186,44.3834243,9.0316639,10.80,8.23,11.47,21.31,2.2,246,4,,
2025-04-25T11:24:11.795+0200,78,69,0.198,2976.407,13.46,8.63,9.83,24.82,,,83.65,5.33,,446,100,26,,,,,1.7,,,,0,2025-04-25T11:24:12.000+0200,64,49,0.189,44.3834283,9.0316309,10.40,8.26,11.45,21.31,0.6,280,4,,
2025-04-25T11:24:12.163+0200,78,70,0.199,2976.409,13.28,8.66,9.85,24.82,,,82.79,9.46,,783,100,25,,,,,1.5,,,,0,2025-04-25T11:24:12.000+0200,64,49,0.189,44.3834283,9.0316309,10.40,8.26,11.45,21.31,0.6,280,4,,
2025-04-25T11:24:12.528+0200,79,70,0.201,2976.410,13.51,8.68,9.87,24.82,,,84.03,3.46,,291,100,26,,,,,1.9,,,,0,2025-04-25T11:24:12.000+0200,65,50,0.189,44.3834283,9.0316309,10.40,8.26,11.45,21.31,0.6,280,4,,
2025-04-25T11:24:12.896+0200,79,70,0.202,2976.412,11.95,8.70,9.89,24.82,,,84.47,-0.79,,-67,100,26,,,,,2.2,,,,0,2025-04-25T11:24:13.000+0200,65,50,0.193,44.3834331,9.0315856,12.28,8.32,11.47,21.31,0.6,271,4,,
2025-04-25T11:24:13.263+0200,79,71,0.204,2976.413,11.03,8.72,9.89,24.82,,,84.43,-0.09,,-8,100,26,,,,,2.0,,,,0,2025-04-25T11:24:13.000+0200,65,50,0.193,44.3834331,9.0315856,12.28,8.32,11.47,21.31,0.6,271,4,,
2025-04-25T11:24:13.685+0200,80,71,0.205,2976.414,10.35,8.72,9.90,24.82,,,84.11,2.24,,188,100,26,,,,,1.3,,,,0,2025-04-25T11:24:14.000+0200,66,51,0.196,44.3834325,9.0315448,10.73,8.35,11.45,21.31,0.8,266,4,,
2025-04-25T11:24:14.078+0200,80,72,0.206,2976.415,9.63,8.73,9.89,24.82,,,84.90,-2.73,,-232,100,26,,,,,2.2,,,,0,2025-04-25T11:24:14.000+0200,66,51,0.196,44.3834325,9.0315448,10.73,8.35,11.45,21.31,0.8,266,4,,
2025-04-25T11:24:14.472+0200,80,72,0.207,2976.417,8.78,8.73,9.89,24.82,,,84.57,-1.13,,-96,100,26,,,,,1.8,,,,0,2025-04-25T11:24:14.000+0200,67,52,0.196,44.3834325,9.0315448,10.73,8.35,11.45,21.31,0.8,266,4,,
2025-04-25T11:24:14.870+0200,81,72,0.209,2976.417,6.67,8.72,9.87,24.82,,,84.28,0.38,,32,100,26,,,,,0.7,,,,0,2025-04-25T11:24:15.000+0200,67,52,0.199,44.3834339,9.0315102,8.93,8.36,11.41,21.31,0.3,270,4,,
2025-04-25T11:24:15.287+0200,81,73,0.209,2976.418,8.38,8.72,9.86,24.82,,,83.46,5.68,,474,100,26,,,,,0.7,,,,0,2025-04-25T11:24:15.000+0200,67,52,0.199,44.3834339,9.0315102,8.93,8.36,11.41,21.31,0.3,270,4,,
2025-04-25T11:24:15.657+0200,82,73,0.210,2976.419,8.73,8.72,9.85,24.82,,,83.20,6.89,,573,100,26,,,,,0.7,,,,0,2025-04-25T11:24:16.000+0200,68,53,0.202,44.3834370,9.0314754,8.68,8.36,11.36,21.31,-0.1,269,4,,
2025-04-25T11:24:16.863+0200,83,74,0.211,2976.423,12.08,8.73,9.87,24.82,,,82.58,10.86,,897,100,26,,,,,1.3,,,,0,2025-04-25T11:24:17.000+0200,69,54,0.205,44.3834357,9.0314346,11.02,8.40,11.35,21.31,-0.1,262,4,,
2025-04-25T11:24:17.280+0200,83,75,0.215,2976.424,12.93,8.76,9.88,24.82,,,82.12,12.96,,1064,100,26,,,,,1.3,,,,0,2025-04-25T11:24:17.000+0200,69,54,0.205,44.3834357,9.0314346,11.02,8.40,11.35,21.31,-0.1,262,4,,
2025-04-25T11:24:17.674+0200,84,75,0.216,2976.426,14.83,8.79,9.91,24.82,,,82.89,9.71,,805,100,26,,,,,1.8,,,,0,2025-04-25T11:24:18.000+0200,70,55,0.209,44.3834279,9.0313882,13.03,8.46,11.38,21.31,-0.3,253,4,,
2025-04-25T11:24:18.069+0200,84,76,0.218,2976.428,15.36,8.82,9.95,24.82,,,83.37,6.35,,529,100,26,,,,,2.0,,,,0,2025-04-25T11:24:18.000+0200,70,55,0.209,44.3834279,9.0313882,13.03,8.46,11.38,21.31,-0.3,253,4,,
2025-04-25T11:24:18.494+0200,84,76,0.220,2976.430,14.83,8.86,9.97,24.82,,,84.72,-1.56,,-132,100,26,,,,,2.9,,,,0,2025-04-25T11:24:18.000+0200,71,56,0.209,44.3834279,9.0313882,13.03,8.46,11.38,21.31,-0.3,253,4,,
2025-04-25T11:24:18.908+0200,85,76,0.222,2976.432,12.43,8.87,9.99,24.82,,,85.71,-8.01,,-687,100,26,,,,,3.0,,,,0,2025-04-25T11:24:19.000+0200,71,56,0.213,44.3834154,9.0313414,13.07,8.52,11.41,21.31,-0.0,254,4,,
2025-04-25T11:24:19.277+0200,85,77,0.224,2976.433,9.38,8.88,9.99,24.82,,,85.23,-6.62,,-564,100,26,,,,,2.4,,,,0,2025-04-25T11:24:19.000+0200,71,56,0.213,44.3834154,9.0313414,13.07,8.52,11.41,21.31,-0.0,254,4,,
2025-04-25T11:24:20.063+0200,86,78,0.225,2976.433,9.38,8.88,9.98,24.82,,,85.23,-6.62,,-564,100,26,,,,,2.4,,,,0,2025-04-25T11:24:20.000+0200,72,57,0.216,44.3834031,9.0313074,9.65,8.54,11.38,21.31,0.0,250,4,,
2025-04-25T11:24:20.439+0200,86,78,0.225,2976.435,5.97,8.86,9.96,24.82,,,84.38,-0.11,,-9,100,26,,,,,1.3,,,,0,2025-04-25T11:24:20.000+0200,73,58,0.216,44.3834031,9.0313074,9.65,8.54,11.38,21.31,0.0,250,4,,
2025-04-25T11:24:20.824+0200,87,78,0.227,2976.436,4.07,8.84,9.92,24.82,,,83.95,2.22,,186,100,26,,,,,0.1,,,,0,2025-04-25T11:24:21.000+0200,73,58,0.218,44.3833924,9.0312826,7.45,8.52,11.31,21.31,0.8,241,4,,
